LOCATION,Country,INDICATOR,Indicator,SEX,Sex,AGE,Age,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1994,1994,PC,Percentage,0,Units,,,6.599999905,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1995,1995,PC,Percentage,0,Units,,,7.199999809,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1996,1996,PC,Percentage,0,Units,,,7.699999809,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1997,1997,PC,Percentage,0,Units,,,8.300000191,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1998,1998,PC,Percentage,0,Units,,,8.699999809,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1999,1999,PC,Percentage,0,Units,,,9.100000382,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,9.300000191,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,9.5,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,9.5,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,9.5,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,9.899999619,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,10.10000038,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,10.19999981,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,9.899999619,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,9.699999809,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,9.600000382,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,9.699999809,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,9.899999619,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,10.19999981,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,10.30000019,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,10.30000019,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2015,2015,PC,Percentage,0,Units,,,10.30000019,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2016,2016,PC,Percentage,0,Units,,,10.19999981,,
GBR,United Kingdom,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2017,2017,PC,Percentage,0,Units,,,10,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1985,1985,PC,Percentage,0,Units,,,6.099999905,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1986,1986,PC,Percentage,0,Units,,,6.400000095,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1987,1987,PC,Percentage,0,Units,,,6.599999905,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1988,1988,PC,Percentage,0,Units,,,7,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1989,1989,PC,Percentage,0,Units,,,7.300000191,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1990,1990,PC,Percentage,0,Units,,,7.599999905,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1991,1991,PC,Percentage,0,Units,,,7.800000191,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1992,1992,PC,Percentage,0,Units,,,8.100000382,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1993,1993,PC,Percentage,0,Units,,,8.300000191,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1994,1994,PC,Percentage,0,Units,,,8.699999809,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1995,1995,PC,Percentage,0,Units,,,9,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1996,1996,PC,Percentage,0,Units,,,9.600000382,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1997,1997,PC,Percentage,0,Units,,,10.10000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1998,1998,PC,Percentage,0,Units,,,10.5,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,1999,1999,PC,Percentage,0,Units,,,11.19999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,11.69999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,12,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,11.69999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,11.5,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,11.5,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,11.5,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,11.60000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,11.60000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,11.69999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,11.80000019,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,11.69999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,11.69999981,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,11.80000019,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,12.10000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,12.10000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2015,2015,PC,Percentage,0,Units,,,12.10000038,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2016,2016,PC,Percentage,0,Units,,,11.89999962,,
USA,United States,ENT4,Share of women inventors,WOMEN,Women,TOTAL,Total,2017,2017,PC,Percentage,0,Units,,,11.80000019,,
